fips,perc_male
39001,0.49442063126571967
39003,0.5036027985854975
39005,0.489198894508263
39007,0.5017388776972649
39009,0.49992304614153354
39011,0.49582543108146404
39013,0.5100488786659
39015,0.49445160123850207
39017,0.4898023825757372
39019,0.49973555234300626
39021,0.4988957428984845
39023,0.4839468818288788
39025,0.4937114611678358
39027,0.4944619497756135
39029,0.5016275580967477
39031,0.49806665940529354
39033,0.48702165008777065
39035,0.4756722865699432
39037,0.49075559630223853
39039,0.49690966924409735
39041,0.49485258826638195
39043,0.4889875362813727
39045,0.4971296743387521
39047,0.4932392505822239
39049,0.4871664743317149
39051,0.4935624338001648
39053,0.48748568624243416
39055,0.49173360035792657
39057,0.49082781134281817
39059,0.49147024680765156
39061,0.4806812783979985
39063,0.48973855862544413
39065,0.4975107133854298
39067,0.49280368451352907
39069,0.4931286810637159
39071,0.4935835070650915
39073,0.5022134606073183
39075,0.5006446265770329
39077,0.49351001917301524
39079,0.48949899555609666
39081,0.48456350197640075
39083,0.4896236312372959
39085,0.4883475638192619
39087,0.4884920827470199
39089,0.48942161204080786
39091,0.49252484390115203
39093,0.4925021111521613
39095,0.4850009512654122
39097,0.5488540132547864
39099,0.4862076316350458
39101,0.5310950366225377
39103,0.492990373560753
39105,0.4923103139777617
39107,0.5022391894868218
39109,0.4917259966961948
39111,0.5001718567402214
39113,0.4808875849393832
39115,0.49761952658754105
39117,0.5004857698022631
39119,0.4859095982142857
39121,0.5761648745519713
39123,0.49638015645498273
39125,0.49726063135924864
39127,0.5006245662734212
39129,0.5284614704060869
39131,0.5003169460487392
39133,0.48862548410409085
39135,0.4952497480927019
39137,0.5005265621343319
39139,0.5064425403885147
39141,0.5253446090981975
39143,0.49374449631980327
39145,0.49546893625748234
39147,0.49963346385596025
39149,0.5011514867426172
39151,0.48510716600129605
39153,0.4843931958652535
39155,0.4873118091998469
39157,0.4931659061242543
39159,0.47733308397232094
39161,0.48936170212765956
39163,0.5019646365422397
39165,0.5018961785408974
39167,0.4908151456373979
39169,0.4951504277504746
39171,0.4976194297330552
39173,0.49136051518795826
39175,0.4928561890773134
1007,0.534109007255353
1009,0.49405648934326807
1011,0.5300618093275894
1013,0.46683698535914314
1015,0.4824257595500994
1017,0.47706798908418674
1019,0.4988849584743156
1021,0.49337045573837834
1023,0.47644643523702873
1025,0.4720382927802154
1027,0.4927975179138657
1029,0.48886815091321156
1031,0.4947331184655294
1033,0.483120270369554
1035,0.480062184220754
1037,0.5059399655391312
1039,0.4840574354642876
1041,0.49239489166307937
1043,0.49504106712777124
1045,0.4954879075923475
1047,0.4614034255349433
1049,0.4991557381662633
1051,0.4873766452459666
1053,0.514669829972321
1055,0.4838482740011179
1057,0.5017163825757576
1059,0.4840045520642347
1061,0.49129218720865186
1063,0.47085201793721976
1065,0.4708311484006293
1067,0.47872710410387204
1069,0.4787123070682095
1071,0.49330306469920543
1073,0.4727901478849089
1075,0.48340762753838534
1077,0.4789781856217044
1079,0.4889239564104091
1081,0.49195930640738633
1083,0.5025167501829851
1085,0.4770992366412214
1087,0.45788790088919973
1089,0.4890398859247542
1091,0.46547818378804295
1093,0.493763780564057
1095,0.49204817744226975
1097,0.4784925081653394
1099,0.47886753387045955
1101,0.4746951406604774
1103,0.49099226954735947
1105,0.46333931061964534
1107,0.4863517324738114
1109,0.4770924445784949
1111,0.4896679618509361
1113,0.4862097355150767
1115,0.5024340818037827
1117,0.4870731587480961
1119,0.44262049321640057
1121,0.48496383707651314
1123,0.4761013777853376
1125,0.48279938939827793
1127,0.48561200188098236
1129,0.4994999117491322
1131,0.4785046728971963
1133,0.492167426440116
1001,0.4843266148747759
1003,0.48848663137232795
1005,0.5382815980989157
2013,0.6652542372881356
2016,0.5969387755102041
2020,0.5119305131608421
2050,0.5260463546354636
2060,0.5701030927835051
2068,0.5466019417475728
2070,0.5199839325165696
2090,0.5363522391053608
2100,0.541796875
2105,0.5305451127819549
2110,0.5116657957025607
2122,0.5238286643015676
2130,0.5137601284765312
2150,0.5344593143920418
2158,0.530705079605762
2164,0.49592944369063774
2170,0.5220008733806067
2180,0.5350111629795007
2185,0.6384607427330092
2188,0.5386704604242111
2195,0.5302701024526545
2198,0.5439146800501882
2220,0.5125796712512579
2230,0.5275275275275275
2240,0.5561246265471618
2261,0.5341582614120828
2275,0.5140343527440302
2282,0.5707620528771384
2290,0.5382707299787385
4001,0.4944678609062171
4003,0.5098459663547942
4005,0.49416609973592
4007,0.49724442772500704
4009,0.53596920362499
4011,0.5262107946359303
4012,0.5103516105237276
4013,0.49429749015901125
4015,0.503392964270611
4017,0.5014490599687895
4019,0.4918275436964279
4021,0.5195396282955164
4023,0.4793830858453891
4025,0.48932850608344597
4027,0.5112593417312439
5001,0.47707009769900166
5003,0.4797682415563616
5005,0.482724171539961
5007,0.4944667881342413
5009,0.4872270126521073
5011,0.4938425843298233
5013,0.5132507149666349
5015,0.4897774561244798
5017,0.49123579670571654
5019,0.4740890510307239
5021,0.49272727272727274
5023,0.4994749329080938
5025,0.49753231492361927
5027,0.47556213260985736
5029,0.49009947891994315
5031,0.4867615300417123
5033,0.49020211180928935
5035,0.47185773133728526
5037,0.47999083986946817
5039,0.492755465175394
5041,0.4637692866952096
5043,0.49172892209178226
5045,0.49008320555038837
5047,0.492387775663271
5049,0.49533704188481675
5051,0.48395115209274503
5053,0.49158081311620694
5055,0.4950670785118252
5057,0.482942335243553
5059,0.512936727098091
5061,0.4866101069715972
5063,0.488850400519593
5065,0.5190652818991098
5067,0.4965050860942206
5069,0.49171969326154347
5071,0.49494793675279597
5073,0.4861072902338377
5075,0.4875800105702038
5077,0.5579971904475216
5079,0.6112928459678566
5081,0.5018867924528302
5083,0.5009772283078042
5085,0.49272184577951933
5087,0.5008916061648198
5089,0.4965366387167335
5091,0.49344818106845045
5093,0.48624732524964337
5095,0.4721898094126799
5097,0.4944003479395455
5099,0.4966450585693165
5101,0.5011177347242921
5103,0.47077144226161954
5105,0.4983495145631068
5107,0.46731401108332105
5109,0.48886082799675296
5111,0.48818669971086326
5113,0.4875761147122373
5115,0.4947159000477479
5117,0.49238276600809333
5119,0.4796664472690114
5121,0.4904210228878214
5123,0.5484000731395137
5125,0.4912459480115608
5127,0.5112235510579577
5129,0.5001883239171375
5131,0.4899310930048007
5133,0.4958883483900857
5135,0.48677807094693637
5137,0.5067135549872123
5139,0.48335097088573326
5141,0.49417715562874953
5143,0.49966733200266134
5145,0.49244851258581235
5147,0.48403265072318485
5149,0.49480192351728874
6001,0.49003617073495426
6003,0.5782493368700266
6005,0.5409379645898095
6007,0.4947565644039467
6009,0.4946277391828802
6011,0.5201439521405871
6013,0.48775988351087707
6015,0.5548438174751691
6017,0.4995798850038167
6019,0.4988936492225234
6021,0.505476470798102
6023,0.5001184886769258
6025,0.5115821016127403
6027,0.5014967615522778
6029,0.5134902556899563
6031,0.5560206095444973
6033,0.5010442968920478
6035,0.6683412467452903
6037,0.49264393844908166
6039,0.4821753804173983
6041,0.4894928952695772
6043,0.5020518297824498
6045,0.5006282555058028
6047,0.5045834359664247
6049,0.5078397212543554
6051,0.5168245440407182
6053,0.5118534407304624
6055,0.4975088206992409
6057,0.4937404889925941
6059,0.4940840526958806
6061,0.4879573004259037
6063,0.5065907413265844
6065,0.49758967673209076
6067,0.48922182078164483
6069,0.4999044425526
6071,0.49745485063030814
6073,0.5022949983494132
6075,0.5089531770546516
6077,0.497350942906257
6079,0.5097444280098511
6081,0.4920538885126968
6083,0.5012802569691408
6085,0.5026387081544352
6087,0.49656488833101853
6089,0.49094678722714624
6091,0.49817941079112876
6093,0.4972092493450279
6095,0.4976617898171005
6097,0.4904621090010059
6099,0.49499684280586387
6101,0.49711801946518003
6103,0.49862237142133264
6105,0.5143198983025499
6107,0.500901916821024
6109,0.5217921929029753
6111,0.4953230903163886
6113,0.486865714836967
6115,0.5079183517845228
8001,0.5031918099514862
8003,0.49001167865265227
8005,0.49169502391872566
8007,0.5094463610974207
8009,0.4798703053228857
8011,0.6863443596268024
8013,0.502512643856118
8014,0.49547768497009836
8015,0.5351466491889235
8017,0.524975024975025
8019,0.5170753064798599
8021,0.49836343799248395
8023,0.5210834962301033
8025,0.5665645829580256
8027,0.4991866139902394
8029,0.5013569868272986
8031,0.49985068975177555
8033,0.5461868958109559
8035,0.49626026959937974
8037,0.5304131162507608
8039,0.5017396772165165
8041,0.5031113363785144
8043,0.5768762417483817
8045,0.5113532833415095
8047,0.5134701159678858
8049,0.5335507598362362
8051,0.5384320490703469
8053,0.4759725400457666
8055,0.5059981544140264
8057,0.5310861423220974
8059,0.4970181625943253
8061,0.45522898154477104
8063,0.5487468671679198
8065,0.5461831024178212
8067,0.507878605543229
8069,0.49765419024784197
8071,0.5148589946907537
8073,0.5863453815261044
8075,0.5421835096680043
8077,0.4960969736325879
8079,0.519781718963165
8081,0.5206983304109172
8083,0.4952918287937743
8085,0.49053044223937275
8087,0.49677351105469164
8089,0.4911156579797545
8091,0.4888646288209607
8093,0.5265921304589536
8095,0.51681537405628
8097,0.5301377726750861
8099,0.501593788312219
8101,0.4924188485565166
8103,0.5199642431466031
8105,0.4946785866326096
8107,0.522240108447005
8109,0.4995190766271241
8111,0.5396039603960396
8113,0.5274882751433038
8115,0.4816067653276956
8117,0.5498272287491361
8119,0.5066838046272494
8121,0.5176225234619395
8123,0.5027902032862395
8125,0.4737358861070201
9001,0.4868534856481447
9003,0.48473983296597445
9005,0.4924209893507386
9007,0.4895347077165259
9009,0.48210093896713613
9011,0.4999176382305031
9013,0.5010529918129887
9015,0.4955477994381544
10001,0.482074698098626
10003,0.48379584566709666
10005,0.48616028788916654
12001,0.48371083086170136
12003,0.526147042564953
12005,0.4950015112373327
12007,0.5565147118245601
12009,0.48870736699115414
12011,0.4854835629400071
12013,0.5467670201847417
12015,0.48688948806572446
12017,0.4824852850616524
12019,0.4909962161313362
12021,0.49205637205320574
12023,0.5173583458690971
12027,0.5651514718082216
12029,0.5435336523522466
12031,0.4847255951398549
12033,0.49684161043590674
12035,0.4785430082454382
12037,0.5847953216374269
12039,0.47378511114940547
12041,0.5264830508474576
12043,0.5514617239300783
12045,0.5850490972442192
12047,0.6023619312261201
12049,0.5431775156545798
12051,0.5296248989912155
12053,0.48039860647907145
12055,0.48810104954845007
12057,0.4878653817223943
12059,0.5348102877514642
12061,0.4813461565382946
12063,0.5546830265848671
12065,0.5297929285814903
12067,0.5982274741506647
12069,0.4834026165552017
12071,0.48993558594191433
12073,0.47527390966282607
12075,0.49343311318148714
12077,0.6196503918022905
12079,0.5269368359229003
12081,0.48313351506564767
12083,0.4800793323258445
12085,0.49468948319765677
12086,0.485108232457081
12087,0.5290971133450152
12089,0.49400369003690037
12091,0.5050640615490254
12093,0.5394472041778118
12095,0.49139693695643505
12097,0.4920065144414531
12099,0.4834450966996082
12101,0.4855514847023084
12103,0.47960389789549285
12105,0.4899134480975815
12107,0.49280565643226587
12109,0.4861778189505689
12111,0.4876565071561009
12113,0.5104241061724868
12115,0.4776118641560257
12117,0.4837039780860006
12119,0.5086589063695266
12121,0.4965477692395917
12123,0.5634119462199692
12125,0.6470936738858535
12127,0.4873371860104542
12129,0.5578900025700334
12131,0.5072704960747726
12133,0.5472410572901864
13001,0.4908508443286094
13003,0.49312756209307934
13005,0.5024059882373908
13007,0.4796476306196841
13009,0.4973468719292499
13011,0.5086714659685864
13013,0.5007082152974505
13015,0.4939212125996684
13017,0.4777135664015563
13019,0.4979757085020243
13021,0.47159854278627533
13023,0.47850305978346147
13025,0.4950140906134836
13027,0.49152650764213085
13029,0.48882386655002863
13031,0.4953858480921725
13033,0.48120137349502323
13035,0.5310727233951802
13037,0.5997842502696872
13039,0.5154048012440471
13043,0.4842715982231892
13045,0.48727741018695325
13047,0.4880305927342256
13049,0.534958111195735
13051,0.4827705968706363
13053,0.6664428403558839
13055,0.5153123885741452
13057,0.4920245724604327
13059,0.4751499110872172
13061,0.48646907216494845
13063,0.47586010762103625
13065,0.494625239287292
13067,0.48422058228450093
13069,0.5111271306653025
13071,0.49689292543021035
13073,0.487636192769669
13075,0.48141842306111665
13077,0.48865203573784255
13079,0.5108860355690247
13081,0.4733207514797975
13083,0.4862876254180602
13085,0.49592025757508934
13087,0.48794652640806485
13089,0.4765422688673253
13091,0.529508970727101
13093,0.5399146435317987
13095,0.4654592219483442
13097,0.48078669791971873
13099,0.46308724832214765
13101,0.4676383399209486
13103,0.4978217096833242
13105,0.47407483236935044
13107,0.48963969908934935
13109,0.46458294803033107
13111,0.4856793867407969
13113,0.48520546684459986
13115,0.4842204868512722
13117,0.49687621027742107
13119,0.48968792401628225
13121,0.48598388255752856
13123,0.5077947895232449
13125,0.48428895367670877
13127,0.4727866606314914
13129,0.4963051763316574
13131,0.4953452442261221
13133,0.4881513685628559
13135,0.49043101180819193
13137,0.47264916029131343
13139,0.4988718363524128
13141,0.5492624704425177
13143,0.48839488884999127
13145,0.49743714913351234
13147,0.4947446858577143
13149,0.4952225187225618
13151,0.47912175195733575
13153,0.48493596259402316
13155,0.5099914965986394
13157,0.49524584825789647
13159,0.48981093209740306
13161,0.49439626417611743
13163,0.4834493709539514
13165,0.49809459762385117
13167,0.5551357974269961
13169,0.4873686408239961
13171,0.47769680909793527
13173,0.5034124771700471
13175,0.47633963997828177
13177,0.5008982242796932
13179,0.5068371955857016
13181,0.4799222797927461
13183,0.4881239450204967
13185,0.49139157089476426
13187,0.4907991332751205
13189,0.47604485219164117
13191,0.4874705504390662
13193,0.5496618013527946
13195,0.4936950977614055
13197,0.5028035244307129
13199,0.4782363713199042
13201,0.47793126684636117
13205,0.521712644678444
13207,0.502916589262493
13209,0.5076940231935771
13211,0.47653631284916204
13213,0.48932768203852695
13215,0.49090545971989913
13217,0.47528861610404793
13219,0.48886627906976743
13221,0.49673202614379086
13223,0.4890705563093623
13225,0.4840877205936646
13227,0.5013449899125757
13229,0.4953522763282983
13231,0.49011902088479675
13233,0.4896760888026204
13235,0.41984469370146676
13237,0.49724667011813434
13239,0.4754944110060189
13241,0.49065535472765276
13243,0.5101845522898154
13245,0.4841051015693697
13247,0.4734928251688703
13249,0.4960583366180528
13251,0.4894410812332817
13253,0.46903865891207663
13255,0.48352198894681636
13257,0.4821233411397346
13259,0.6073619631901841
13261,0.47389353781539345
13263,0.48382126348228044
13265,0.48169668797210924
13267,0.5742233815508655
13269,0.4804189977383645
13271,0.5788255360623782
13273,0.47129056767610983
13275,0.47383098340174906
13277,0.4822860225071714
13279,0.4683204704152885
13281,0.48268518518518516
13283,0.48742975451049986
13285,0.4819289354843394
13287,0.5137922763252578
13289,0.4912445645786814
13291,0.490126582278481
13293,0.47877714113389624
13295,0.49439847697151645
13297,0.4878713704017355
13299,0.49690675475184054
13301,0.46052868189174606
13303,0.5035843156122204
13305,0.5132463555880983
13307,0.5036764705882353
13309,0.678984414278532
13311,0.48674031161167286
13313,0.49732253325085063
13315,0.5853767275969683
13317,0.4733259933940546
13319,0.48785425101214575
13321,0.4825108716203441
15001,0.5010340397530838
15003,0.5061371012154305
15005,0.49411764705882355
15007,0.5018008064168974
15009,0.5022286044646687
16001,0.5003077836939313
16003,0.5280927835051547
16005,0.4983732835749486
16007,0.5019363529213672
16009,0.5040713028169014
16011,0.5002532649151012
16013,0.5085175278051528
16015,0.5266521423384168
16017,0.5007305313397945
16019,0.49545403941069505
16021,0.5105373597299516
16023,0.5367508480964945
16025,0.5114068441064639
16027,0.49571940619642973
16029,0.5036721504112809
16031,0.5077666994736617
16033,0.48834628190899
16035,0.5532710280373832
16037,0.5122815304676429
16039,0.5161031518624641
16041,0.5064271333436581
16043,0.5157976052529935
16045,0.5014643476181938
16047,0.5182826757697105
16049,0.5254413928396273
16051,0.5054120633024783
16053,0.5059815476978766
16055,0.4944500365401321
16057,0.5132110905344427
16059,0.5048780487804878
16061,0.49449108079748166
16063,0.508745247148289
16065,0.5031385167211732
16067,0.5071255979091671
16069,0.49516076321677266
16071,0.5142520612485276
16073,0.5159274903203097
16075,0.5047577092511013
16077,0.5057560470831717
16079,0.5030626044069684
16081,0.5229946524064171
16083,0.4945752712364382
16085,0.5204732510288066
16087,0.506932668329177
17059,0.47725162488393685
17061,0.5034069026810842
17063,0.4988961155200191
17065,0.49110790675318433
17067,0.4935959013768812
17069,0.5165562913907285
17071,0.4867935245668844
17073,0.4962011105988012
17075,0.48848655904725846
17077,0.5019484664225484
17079,0.4987026466009341
17081,0.5136865571050858
17083,0.4887513812154696
17085,0.5024780104478278
17087,0.5664510094317562
17089,0.49761090979755607
17091,0.4915657497259871
17093,0.49678429804392016
17095,0.5019765121277249
17097,0.49887465891210386
17099,0.5014079002300607
17101,0.5998799879987999
17103,0.5288491734947326
17105,0.5041789381517153
17107,0.5072105755107491
17109,0.48904995470024054
17111,0.49808528844308086
17113,0.4868352646233118
17115,0.4792981235060856
17117,0.49470583212364444
17119,0.4890146471371505
17121,0.48956420535367906
17123,0.4932227059886634
17125,0.4951153900608806
17127,0.48241875332978157
17129,0.4883038617080327
17131,0.4963059539330726
17133,0.4905334088672888
17135,0.5207169142701377
17137,0.5055936690483646
17139,0.48911368660815974
17141,0.4981773765673607
17143,0.48444781735003634
17145,0.5305823016964695
17147,0.49536223097908455
17149,0.49882309217046583
17151,0.5176633571923344
17153,0.4885028104241185
17155,0.5053246307110958
17157,0.5413529287247876
17159,0.4969926210702548
17161,0.49212766969509586
17163,0.48207872553168385
17165,0.4856554896501634
17167,0.48012220123005184
17169,0.5326220763233483
17171,0.48672566371681414
17173,0.49794257291431154
17175,0.4934289127837515
17177,0.4840321715817694
17179,0.4936734047178641
17181,0.49831918409207454
17001,0.4871125952207033
17003,0.49348180336773495
17005,0.5073644082481372
17007,0.4991922155577427
17009,0.6381396705059047
17011,0.4903414920123113
17013,0.5057011402280456
17015,0.49973201125552724
17017,0.5109400935566621
17019,0.4988870853299379
17021,0.5110526315789473
17023,0.48443591806423664
17025,0.49249006037402443
17027,0.513406628173693
17029,0.4817391632256726
17031,0.4845405988435169
17033,0.5157361445166573
17035,0.5034268482134698
17037,0.4936987876754995
17039,0.5034781547473761
17041,0.49041662463431857
17043,0.49039995184928825
17045,0.4886060471320587
17047,0.49390885847495863
17049,0.49965047186298495
17051,0.5250271051680521
17053,0.49541019154318755
17055,0.4927193026653902
17057,0.5187897475428792
17183,0.49647869798924943
17185,0.48789907312049435
17187,0.48590475114400317
17189,0.5009338036937124
17191,0.49537903956508605
17193,0.484375
17195,0.49206431986093
17197,0.49650801540946937
17199,0.49646161409990913
17201,0.48814380988779055
17203,0.4952181250958932
18001,0.4936781940996478
18003,0.48782373511843347
18005,0.4973580917874396
18007,0.49897166361974404
18009,0.4933472266752164
18011,0.4957280494455554
18013,0.5010325761108521
18015,0.4970020985310283
18017,0.500129951138372
18019,0.49079792544685064
18021,0.49010717230008244
18023,0.4923100350236029
18025,0.5048626192049853
18027,0.5008176236462929
18029,0.498520501620403
18031,0.4948551829268293
18033,0.4978209145091757
18035,0.47977159415349213
18037,0.4992315149795465
18039,0.4941824251937115
18041,0.494131998485677
18043,0.48476943346508566
18045,0.5010066319279962
18047,0.4990625681273163
18049,0.4996346275636966
18051,0.5006237376737555
18053,0.4788376683697167
18055,0.49666311138198993
18057,0.4884723650277277
18059,0.48935901749663524
18061,0.499923527912312
18063,0.49855639195750645
18065,0.5162373336588939
18067,0.4822811574941098
18069,0.49144128258687575
18071,0.49948241356306505
18073,0.4960236785458024
18075,0.4913196894848271
18077,0.4786922626567652
18079,0.5027567317611069
18081,0.49208692368430085
18083,0.5061215910882245
18085,0.4984419681212572
18087,0.5050152294927004
18089,0.4835515341866085
18091,0.5173885693745507
18093,0.49410660496791375
18095,0.5005219527172244
18097,0.48186887033308684
18099,0.49689110344533877
18101,0.5043851101149873
18103,0.5380133108723868
18105,0.49738771382826324
18107,0.5076495860840406
18109,0.4947624742446292
18111,0.5050864338052216
18113,0.5011147099650864
18115,0.4997513674788662
18117,0.4959695817490494
18119,0.5051434503586258
18121,0.4733734728473724
18123,0.5360564541052848
18125,0.5023252147867896
18127,0.49203337936002883
18129,0.49704697461571556
18131,0.5076262742392887
18133,0.530332005312085
18135,0.48784966401000157
18137,0.49154201034530964
18139,0.49520334294626567
18141,0.4844113663066987
18143,0.4913173275028382
18145,0.4927656893409239
18147,0.5061852704257768
18149,0.4929272829519401
18151,0.5071643271952607
18153,0.5466344559708209
18155,0.5183809523809524
18157,0.5104447588310712
18159,0.4993257561163552
18161,0.5043156596794082
18163,0.4835001792559499
18165,0.49085750315258514
18167,0.5075553256733292
18169,0.49119228629705175
18171,0.4970718298075774
18173,0.49464710222149355
18175,0.49649122807017543
18177,0.48513246692010725
18179,0.4932004604979134
18181,0.49643267180580614
18183,0.5000600060006001
19001,0.4938055480743334
19003,0.4989722507708119
19005,0.5098862019914652
19007,0.4974346830846949
19009,0.48696541148406886
19011,0.4994768050226718
19013,0.48836946021011957
19015,0.5016476648611795
19017,0.4932148824320469
19019,0.4965234784265168
19021,0.5128005071439021
19023,0.49639182146198046
19025,0.5108936856969941
19027,0.48795385137427894
19029,0.49013980868285506
19031,0.4905034013605442
19033,0.4895011614268301
19035,0.4995359824517
19037,0.5022051617118589
19039,0.5049568965517242
19041,0.49180625264558264
19043,0.4996068740873863
19045,0.49184327509562703
19047,0.5035937862276837
19049,0.49011910484430915
19051,0.49130633722260353
19053,0.4988483452539702
19055,0.49871479979436795
19057,0.48773875845602865
19059,0.5003830965992809
19061,0.494244364273351
19063,0.49279015831400624
19065,0.5021127786682209
19067,0.4958255451713396
19069,0.49985699304032793
19071,0.4957782155924571
19073,0.4884456071506431
19075,0.49125493672926573
19077,0.4951582867783985
19079,0.48813492841733674
19081,0.5026144969347277
19083,0.49611912838498246
19085,0.4956107002142808
19087,0.5106573705179283
19089,0.49526016431430375
19091,0.4880090965474468
19093,0.5036062791684345
19095,0.49541116005873714
19097,0.49729204986715714
19099,0.5094755758862931
19101,0.5185933710590137
19103,0.4973607963510141
19105,0.5191634241245137
19107,0.5032552715965407
19109,0.49928010471204187
19111,0.5023325511040742
19113,0.4931083825701625
19115,0.5102475379291989
19117,0.5012026113847211
19119,0.5076345645312633
19121,0.49833802096650476
19123,0.5001786033220218
19125,0.497082531280077
19127,0.506078804745862
19129,0.5051137128246534
19131,0.4960973796692065
19133,0.49713908450704225
19135,0.5173706573356661
19137,0.4811275680840898
19139,0.4989630181996132
19141,0.500141924496168
19143,0.5020125583641926
19145,0.51545338441890165
19147,0.5015204170286707
19149,0.49366273689293044
19151,0.4978251718815771
19153,0.4918042571440572
19155,0.4929248066256853
19157,0.4804597701149425
19159,0.48883619837976683
19161,0.49173349173349173
19163,0.4908232055249009
19165,0.4908272181454303
19167,0.5043322031933698
19169,0.5187848609834804
19171,0.4941358201270096
19173,0.5047481088041204
19175,0.4783300198807157
19177,0.5111679224973089
19179,0.4930765963471613
19181,0.4906398552858525
19183,0.49266475904982515
19185,0.4843358395989975
19187,0.5146266255530232
19189,0.49199170906350104
19191,0.4973185213560621
19193,0.49203160050716865
19195,0.4929260875314029
19197,0.49829931972789115
20109,0.5034013605442177
20111,0.4859841013687168
20113,0.4960686448789826
20115,0.49528071602929213
20117,0.49955022488755624
20119,0.515172256445357
20121,0.49244371023005384
20123,0.5095298602287166
20125,0.49294991809033467
20127,0.4965217391304348
20129,0.5305859626529298
20131,0.5027069593463923
20133,0.4904706813615052
20135,0.5073123171920702
20137,0.5692307692307692
20139,0.4986318407960199
20141,0.49550502379693284
20143,0.5181878306878307
20145,0.5738677470698886
20147,0.4882748591165243
20149,0.4954254143646409
20151,0.5003593798131225
20153,0.5080550098231827
20155,0.5036373286708921
20157,0.49001248439450684
20159,0.5045935690033952
20161,0.5332035936125403
20163,0.4892016968762052
20165,0.5003140703517588
20167,0.5031482541499713
20169,0.4942316318291917
20171,0.48681006493506496
20173,0.49538920772552014
20175,0.508679212855547
20177,0.4853852521365609
20179,0.5219280916633742
20181,0.48447307565246117
20183,0.49064171122994654
20185,0.5002314814814814
20187,0.46207538389948816
20189,0.5058905058905059
20191,0.4947119045604535
20193,0.4921135646687697
20195,0.4862758386987462
20197,0.508646562812634
20199,0.4946708463949843
20201,0.5073865634892719
20203,0.5217785843920145
20205,0.4940955744399073
20207,0.5001557147306135
20209,0.4940425108515851
20001,0.4923935478938919
20003,0.496580547112462
20005,0.4795887693140143
20007,0.5023060796645702
20009,0.48567465965911166
20011,0.49446394815014855
20013,0.48663967611336034
20015,0.502209041941536
20017,0.4952240999265246
20019,0.5125
20021,0.49336578846888124
20023,0.5041014168530947
20025,0.49184149184149184
20027,0.49222182638641493
20029,0.49791198201092196
20031,0.502009931425869
20033,0.5074626865671642
20035,0.5040050999196208
20037,0.5020608589456543
20039,0.5008605851979346
20041,0.49784791965566716
20043,0.5079526657335539
20045,0.5000565379630677
20047,0.5108659311267135
20049,0.4990682072307119
20051,0.49846514675956266
20053,0.5663026521060842
20055,0.5085503460533757
